Date;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2017-06-23;38.2;12.3;9.6;4.0;25.7;4.2;2.5;2.3;0.9;0.3
2017-09-03;41.5;10.4;10.1;3.7;23.5;4.1;2.9;2.0;1.3;0.6
2016-09-09;42.2;11.9;11.5;3.9;19.2;4.0;3.7;2.5;0.9;0.2
2013-07-09;35.5;17.3;11.3;4.7;16.2;5.3;5.5;2.0;1.4;0.8
2013-08-16;34.1;21.3;9.4;4.4;17.7;4.9;5.1;2.4;0.3;0.4
2013-06-22;36.5;21.0;11.5;4.1;16.1;4.4;4.6;0.8;0.8;0.2
2013-09-03;33.7;21.3;11.8;5.3;16.3;4.3;4.4;1.6;0.6;0.7
2012-08-09;40.2;19.9;12.5;3.8;12.8;3.9;5.4;0.0;1.2;0.5
