Date;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2013-08-29;25.1;35.3;12.8;5.9;2.1;3.1;7;5.7;1.8;1.2
2013-06-21;25.2;41.9;12.3;3.4;1.7;3.1;7.7;2.6;1.3;0.8
