Date;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2013-03-09;25.5;31.7;10.4;9.5;1.1;2.8;6.1;7.6;3.7;0.9
2013-06-19;26.0;34.5;13.6;6.9;0.5;2.2;8.7;4.0;3.0;0.6
2013-05-14;29.5;35.0;13.5;6.9;0.7;2.5;6.0;2.0;3.7;0.1
