Date;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2017-06-21;31.8;16.8;10.8;4.9;19.9;4.1;1.9;2.2;4.9;0.0
2016-09-28;37.7;17.8;12.1;5.4;11.0;4.5;3.3;1.6;4.5;2.1
2013-07-09;32.6;21.4;16.1;5.1;7.6;3.7;4.0;3.7;3.2;2.7
2013-08-13;30.2;26.2;19.1;4.4;6.4;4.6;2.8;2.3;2.5;1.4
2013-06-28;29.3;26.0;17.9;5.1;5.8;3.8;3.3;2.4;3.9;2.5
