Date;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2016-20-10;33.8;23.7;16.8;2.7;10.5;6.5;2.4;0.7;0;2.7
2012-02-07;25.1;25.1;23.6;2.9;9.3;8.3;4;0;1;0.5
