Date;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2012-09-08;29.1;32.8;17.6;4.0;4.2;4.7;4.5;0.3;1.7;1.1
2012-09-03;29.1;32.6;17.6;4.1;4.3;4.6;4.7;0.2;1.7;1.2
2012-08-31;29.3;32.1;17.5;4.1;4.4;4.8;4.6;0.2;1.8;1.2
2012-08-27;29.6;32.1;17.0;4.1;4.4;4.7;4.8;0.1;1.6;1.4
2012-08-23;29.9;32.2;17.0;4.2;4.3;4.6;4.7;0.2;1.6;1.3
2012-08-23;29.9;32.2;17.0;4.2;4.3;4.6;4.7;0.2;1.6;1.3
2012-08-23;29.9;32.2;17.0;4.2;4.3;4.6;4.7;0.2;1.6;1.3
2012-08-18;29.6;31.3;17.5;4.1;4.3;4.8;5.0;0.1;1.7;1.6
2012-08-15;29.3;31.5;17.0;4.2;4.4;4.9;5.1;0.2;1.7;1.6
2012-08-11;29.5;30.9;17.7;4.1;4.6;4.7;4.9;0.2;1.8;1.4
2012-08-06;29.9;31.3;17.5;3.8;4.6;4.8;4.6;0.1;1.8;1.5
2012-07-31;29.9;30.3;18.5;3.9;4.8;4.9;4.5;0.1;1.4;1.6
2012-07-27;29.8;31.1;17.5;4.1;4.9;4.8;4.5;0.1;1.2;1.7
2012-07-21;29.9;31.5;17.0;4.3;4.7;4.9;4.5;0.2;1.3;1.5
2012-07-09;30.2;31.2;16.8;4.2;4.8;4.9;4.6;0.2;1.5;1.7
2012-07-02;30.3;31.2;16.6;4.2;4.8;4.9;4.6;0.1;1.6;1.7
2012-06-30;29.9;31.3;16.8;4.4;4.6;4.8;4.5;0.0;1.6;1.9
2012-06-26;30.3;31.8;15.8;4.4;4.8;4.8;4.6;0.0;1.5;1.9
2012-06-26;30.3;31.8;15.8;4.4;4.8;4.8;4.6;0.0;1.5;1.9
2012-06-24;30.0;32.1;15.7;4.5;4.6;4.8;4.9;0.1;1.6;1.8
2012-06-21;30.4;31.7;15.9;4.4;4.4;4.9;4.9;0.1;1.4;1.8
2012-06-16;30.4;31.9;16.0;4.1;4.4;4.7;5.1;0.1;1.4;1.9
2012-06-15;30.0;32.2;15.7;3.9;4.4;4.9;5.2;0.1;1.5;1.9
2012-06-11;30.1;31.5;16.7;4.0;4.4;4.9;5.1;0.2;1.4;1.8
2012-06-04;30.6;31.1;16.2;4.1;4.4;5.0;5.1;0.2;1.4;1.9
2012-05-31;30.8;30.9;16.2;4.2;4.4;5.1;5.0;0.1;1.4;2.0
2012-05-29;30.8;31.1;15.9;4.2;4.6;5.1;4.8;0.1;1.5;2.0
2012-05-25;30.9;30.9;15.8;4.3;4.8;5.1;4.8;0.1;1.5;1.8
2012-05-23;30.8;31.0;15.5;4.3;4.9;5.0;5.2;0.1;1.5;1.7
2012-05-19;30.8;30.2;16.3;4.4;4.9;5.1;5.0;0.2;1.5;1.7
2012-05-19;30.8;30.2;16.3;4.4;4.9;5.1;5.0;0.2;1.5;1.7
2012-05-12;30.8;30.2;16.5;4.4;4.8;5.1;4.9;0.3;1.4;1.6
2012-05-12;30.8;30.2;16.5;4.4;4.8;5.1;4.9;0.3;1.4;1.6
2012-05-03;30.7;28.9;17.1;4.5;4.9;5.4;5.1;0.4;1.4;1.6
2012-04-30;31.1;28.7;17.2;4.5;5.1;5.2;5.1;0.2;1.4;1.7
2012-04-28;31.0;29.2;16.9;4.6;5.0;5.1;5.2;0.2;1.4;1.5
2012-04-27;30.8;29.4;16.5;4.3;5.2;5.2;5.3;0.2;1.4;1.5
2012-04-20;31.0;29.3;16.5;4.1;5.3;5.3;5.3;0.3;1.4;1.5
2012-04-20;31.0;29.3;16.5;4.1;5.3;5.3;5.3;0.3;1.4;1.5
2012-04-14;31.4;28.9;16.7;4.3;5.3;5.3;4.9;0.1;1.4;1.8
2012-04-14;31.4;28.9;16.7;4.3;5.3;5.3;4.9;0.1;1.4;1.8
2012-04-13;32.1;27.6;17.3;4.3;5.4;5.4;5.0;0.1;1.4;1.5
2012-04-03;32.0;28.3;16.7;4.4;5.3;5.2;5.1;0.1;1.4;1.6
2012-03-31;32.5;27.9;16.4;4.5;5.3;5.3;4.9;0.1;1.3;1.6
2012-03-31;32.5;27.9;16.4;4.5;5.3;5.3;4.9;0.1;1.3;1.6
2012-03-24;33.3;28.2;15.5;4.3;5.2;5.3;5.1;0.2;1.4;1.5
2012-03-22;33.5;28.6;15.2;4.3;5.3;5.2;4.7;0.2;1.4;1.5
2012-03-20;33.4;28.3;14.9;4.4;5.3;5.6;4.7;0.2;1.5;1.6
2012-03-16;33.7;27.4;15.6;4.5;5.1;5.5;4.8;0.1;1.4;1.8
2012-03-10;33.9;28.3;14.8;4.5;5.2;5.3;4.8;0.1;1.4;1.8
2012-03-06;34.0;28.2;14.5;4.5;5.1;5.3;5.0;0.1;1.4;1.8
2012-03-06;34.0;28.2;14.5;4.5;5.1;5.3;5.0;0.1;1.4;1.8
2012-03-03;34.1;27.9;15.1;4.7;4.9;5.4;4.8;0.0;1.4;1.8
2012-02-29;34.1;27.9;14.7;4.8;4.9;5.4;5.0;0.0;1.5;1.9
2012-02-28;34.1;28.2;14.2;4.6;5.1;5.3;5.2;0.0;1.5;1.8
2012-02-24;34.8;27.8;14.6;4.6;5.0;5.3;5.1;0.0;1.4;1.6
2012-02-23;34.6;28.2;14.0;4.8;5.0;5.3;5.1;0.0;1.4;1.6
2012-02-17;34.9;29.0;13.1;4.9;4.9;5.2;5.2;0.0;1.4;1.4
2012-02-16;35.0;28.8;13.5;4.7;4.9;5.2;5.1;0.0;1.5;1.4
2012-02-11;34.8;28.7;14.1;4.3;5.1;5.0;5.0;0.0;1.6;1.3
2012-02-07;34.7;28.7;13.8;4.3;5.2;5.2;5.1;0.0;1.6;1.3
2012-01-31;34.4;29.1;13.7;4.2;5.0;5.3;5.2;0.0;1.6;1.5
2012-01-29;34.3;29.5;13.6;4.2;5.0;5.3;4.9;0.0;1.7;1.5
2012-01-27;34.5;29.5;13.6;4.0;5.0;5.4;4.8;0.0;1.6;1.6
2012-01-27;34.5;29.5;13.6;4.0;5.0;5.4;4.8;0.0;1.6;1.6
2012-01-20;34.5;29.2;14.2;4.2;4.9;5.3;5.0;0.0;1.6;1.2
2012-01-19;34.5;29.5;13.8;4.2;4.8;5.4;5.0;0.0;1.5;1.2
2012-01-14;33.5;29.9;13.7;4.2;5.0;5.5;5.2;0.0;1.6;1.3
2012-01-09;32.9;29.5;14.6;4.2;5.1;5.7;5.0;0.0;1.3;1.4
2012-01-09;32.9;29.5;14.6;4.2;5.1;5.7;5.0;0.0;1.3;1.4
2011-12-31;32.9;29.6;14.8;4.2;5.1;5.7;4.7;0.0;1.3;1.6
2011-12-23;32.5;29.9;14.7;4.4;5.1;5.6;5.0;0.0;1.3;1.6
2011-12-23;32.5;29.9;14.7;4.4;5.1;5.6;5.0;0.0;1.3;1.6
2011-12-23;32.5;29.9;14.7;4.4;5.1;5.6;5.0;0.0;1.3;1.6
2011-12-14;32.8;29.4;14.9;4.5;5.0;5.1;5.4;0.0;1.4;1.5
2011-12-10;32.8;29.3;15.0;4.5;5.2;5.1;5.4;0.0;1.3;1.5
2011-12-10;32.8;29.3;15.0;4.5;5.2;5.1;5.4;0.0;1.3;1.5
2011-12-09;32.3;30.2;14.2;4.4;5.3;5.0;5.6;0.0;1.3;1.6
2011-12-05;32.6;29.6;14.7;4.4;5.4;5.1;5.3;0.0;1.2;1.8
2011-11-30;32.9;29.2;15.1;4.5;5.3;5.1;5.0;0.0;1.4;1.6
2011-11-26;33.0;29.5;14.7;4.5;5.2;5.2;4.9;0.0;1.5;1.6
2011-11-25;33.1;29.3;14.9;4.4;5.0;5.2;5.0;0.0;1.5;1.5
2011-11-25;33.1;29.3;14.9;4.4;5.0;5.2;5.0;0.0;1.5;1.5
2011-11-18;32.7;29.0;15.4;4.3;4.9;5.2;5.1;0.0;1.6;1.6
2011-11-16;32.8;28.8;15.1;4.5;4.9;5.2;5.3;0.0;1.6;1.5
2011-11-15;33.0;29.3;14.5;4.4;5.0;5.2;5.0;0.0;1.7;1.6
2011-11-07;33.1;29.1;15.0;4.4;5.0;5.2;5.0;0.0;1.6;1.6
2011-11-02;33.1;29.1;14.7;4.5;4.9;5.2;5.0;0.0;1.5;1.7
2011-10-31;33.3;28.9;14.8;4.5;4.8;5.3;5.2;0.0;1.5;1.6
2011-10-29;33.7;29.2;14.1;4.5;4.7;5.3;5.0;0.0;1.5;1.7
2011-10-29;33.7;29.2;14.1;4.5;4.7;5.3;5.0;0.0;1.5;1.7
2011-10-28;33.7;29.6;13.9;4.5;4.5;5.5;4.8;0.0;1.7;1.9
2011-10-21;34.3;29.2;13.7;4.4;4.6;5.2;4.8;0.0;1.7;1.9
2011-10-14;34.6;29.0;13.5;4.5;4.7;5.2;5.1;0.0;1.9;1.6
2011-10-13;34.2;28.6;13.9;4.6;4.6;5.3;5.0;0.0;2.1;1.7
2011-10-08;33.9;28.3;14.7;4.4;5.0;5.3;5.0;0.0;1.6;1.7
2011-10-03;34.6;27.6;14.7;4.7;5.0;5.1;4.8;0.0;1.7;1.7
2011-10-03;34.6;27.6;14.7;4.7;5.0;5.1;4.8;0.0;1.7;1.7
2011-09-30;35.2;26.8;15.6;4.3;5.0;5.0;5.0;0.0;1.6;1.4
2011-09-22;35.4;26.1;16.1;4.4;5.1;4.8;5.1;0.0;1.6;1.3
2011-09-10;36.3;24.3;17.2;5.0;4.7;4.8;4.8;0.0;1.6;1.3
2011-09-08;37.0;24.0;16.7;5.0;4.7;4.8;4.7;0.0;1.7;1.3
2011-09-03;36.7;23.5;17.6;5.1;4.5;5.2;4.5;0.0;1.5;1.4
2011-08-27;37.4;23.1;17.5;5.2;4.5;5.3;4.2;0.0;1.4;1.3
2011-08-25;37.4;23.2;17.6;5.3;4.6;5.1;4.0;0.0;1.5;1.1
2011-08-18;37.8;23.3;17.3;5.4;4.6;5.1;3.9;0.0;1.5;1.0
2011-08-18;37.8;23.3;17.3;5.4;4.6;5.1;3.9;0.0;1.5;1.0
2011-08-15;37.3;23.8;17.3;5.3;4.6;5.0;4.1;0.0;1.4;1.1
2011-08-13;36.7;23.9;18.0;5.1;4.6;4.9;4.1;0.0;1.4;1.1
2011-08-06;36.1;24.3;18.0;5.3;4.6;4.8;4.2;0.0;1.3;1.0
2011-08-01;35.1;25.0;18.4;5.2;4.6;4.7;4.2;0.0;1.3;1.1
2011-07-31;33.8;25.8;18.9;5.3;4.5;4.9;4.2;0.0;1.0;1.1
2011-07-31;33.8;25.8;18.9;5.3;4.5;4.9;4.2;0.0;1.0;1.1
2011-07-21;29.0;28.3;19.9;5.4;5.0;5.1;4.4;0.0;1.5;1.3
2011-07-09;29.3;28.2;20.0;5.5;4.7;5.1;4.4;0.0;1.5;1.3
2011-07-08;29.4;28.3;19.7;5.4;4.8;5.0;4.4;0.0;1.5;1.3
2011-07-07;29.7;28.5;19.0;5.4;4.8;5.2;4.4;0.0;1.6;1.4
2011-06-30;29.3;28.4;19.5;5.1;5.0;5.3;4.5;0.0;1.6;1.2
2011-06-26;29.2;28.5;19.4;5.2;5.0;5.3;4.5;0.0;1.6;1.2
2011-06-24;29.1;28.5;19.4;5.2;5.1;5.2;4.6;0.0;1.7;1.1
2011-06-17;29.6;28.6;18.7;5.2;5.2;5.3;4.6;0.0;1.6;1.1
2011-06-15;29.2;29.4;18.5;5.2;5.0;5.4;4.5;0.0;1.6;1.2
2011-06-12;29.6;29.2;18.3;5.2;5.3;5.1;4.4;0.0;1.5;1.3
2011-06-11;30.0;28.3;18.5;5.5;5.2;5.2;4.5;0.0;1.5;1.3
2011-06-07;30.0;28.6;18.1;5.5;5.1;5.2;4.9;0.0;1.4;1.1
2011-05-31;29.9;27.6;19.2;5.2;5.2;5.1;5.0;0.0;1.5;1.2
2011-05-28;30.1;27.3;18.9;5.4;5.3;5.0;5.3;0.0;1.6;1.1
2011-05-20;29.5;27.0;19.7;5.4;5.4;4.9;5.3;0.0;1.6;1.1
2011-05-13;29.9;26.8;19.5;5.3;5.2;5.1;5.2;0.0;1.7;1.0
2011-05-13;29.9;26.8;19.5;5.3;5.2;5.1;5.2;0.0;1.7;1.0
2011-05-11;30.1;27.0;18.6;5.3;5.4;5.0;5.3;0.0;1.8;1.1
2011-05-07;30.0;26.8;19.0;5.2;5.5;5.1;5.2;0.0;1.7;1.1
2011-05-02;29.6;26.8;19.1;5.4;5.3;5.1;5.4;0.0;1.7;1.4
2011-04-30;29.0;27.3;19.4;5.5;5.5;5.2;5.2;0.0;1.7;1.3
2011-04-26;29.0;27.3;19.1;5.6;5.4;5.0;5.2;0.0;1.7;1.6
2011-04-15;29.3;27.1;19.3;5.7;5.3;5.0;5.3;0.0;1.4;1.5
2011-04-11;29.9;26.8;19.3;6.0;5.3;4.8;4.9;0.0;1.5;1.4
2011-04-09;29.3;27.2;19.9;6.0;5.2;4.6;5.0;0.0;1.6;1.0
2011-04-05;29.4;27.2;20.3;6.1;4.8;4.7;4.7;0.0;1.6;1.3
2011-04-02;29.0;27.1;21.1;6.0;4.9;4.6;4.4;0.0;1.6;1.3
2011-03-31;29.5;26.5;21.9;5.9;4.9;4.6;4.1;0.0;1.6;1.1
2011-03-24;28.6;26.7;22.4;5.9;5.1;4.5;4.2;0.0;1.5;1.1
2011-03-14;28.8;26.5;22.8;5.6;4.9;4.6;4.0;0.0;1.5;1.2
2011-03-12;28.8;26.1;23.3;5.6;4.8;4.5;4.1;0.0;1.6;1.2
2011-03-07;28.8;26.6;22.5;5.7;5.0;4.6;4.2;0.0;1.5;1.2
2011-03-02;28.4;26.6;22.7;5.6;5.1;4.6;4.4;0.0;1.5;1.2
2011-03-01;28.9;26.0;23.2;5.5;4.9;4.6;4.3;0.0;1.4;1.2
2011-02-28;28.9;26.0;22.8;5.5;5.0;4.7;4.5;0.0;1.4;1.1
2011-02-28;28.9;26.0;22.8;5.5;5.0;4.7;4.5;0.0;1.4;1.1
2011-02-24;28.7;25.8;23.3;5.4;4.9;4.8;4.5;0.0;1.4;1.3
2011-02-14;28.2;25.7;23.3;5.4;4.8;5.0;4.7;0.0;1.5;1.4
2011-02-11;28.0;26.2;23.2;5.4;4.9;4.8;4.6;0.0;1.4;1.5
2011-02-05;27.7;26.0;23.7;5.4;4.7;4.6;4.7;0.0;1.5;1.6
2011-02-02;27.9;26.1;23.4;5.4;4.8;4.5;4.7;0.0;1.5;1.7
2011-01-31;28.1;25.9;23.8;5.3;4.7;4.6;4.6;0.0;1.5;1.7
2011-01-31;28.1;25.9;23.8;5.3;4.7;4.6;4.6;0.0;1.5;1.7
2011-01-28;27.5;25.9;24.7;5.3;4.7;4.4;4.4;0.0;1.5;1.5
2011-01-23;27.1;26.4;24.3;5.5;4.7;4.6;4.5;0.0;1.4;1.6
2011-01-21;27.3;26.8;23.5;5.4;4.9;4.7;4.5;0.0;1.4;1.6
2011-01-15;26.9;27.0;23.5;5.6;5.1;4.9;4.0;0.0;1.5;1.5
2011-01-10;26.9;26.6;24.2;5.6;5.2;4.8;3.8;0.0;1.7;1.2
2011-01-10;26.9;26.6;24.2;5.6;5.2;4.8;3.8;0.0;1.7;1.2
2010-12-31;26.9;25.8;25.0;5.5;5.2;4.9;4.0;0.0;1.6;1.3
2010-12-24;26.8;26.1;25.1;5.5;5.0;4.7;4.0;0.0;1.5;1.4
2010-12-23;27.0;26.4;24.8;5.4;5.2;4.6;3.9;0.0;1.4;1.4
2010-12-20;27.3;25.9;24.6;5.5;5.1;4.5;4.1;0.0;1.5;1.5
2010-12-18;27.6;25.6;24.7;5.6;5.0;4.5;4.2;0.0;1.4;1.4
2010-12-15;27.8;26.0;24.3;5.5;4.8;4.7;4.1;0.0;1.5;1.4
2010-12-13;28.1;25.6;24.7;5.4;4.5;4.7;4.2;0.0;1.6;1.3
2010-12-02;28.5;25.6;24.1;5.5;4.6;4.7;4.3;0.0;1.4;1.3
2010-11-30;28.7;25.4;24.2;5.4;4.8;4.8;4.2;0.0;1.5;1.1
2010-11-27;28.6;25.9;23.7;5.5;4.9;4.7;4.3;0.0;1.4;1.1
2010-11-26;28.1;26.2;23.9;5.8;4.9;4.4;4.3;0.0;1.4;1.0
2010-11-20;28.2;25.8;24.5;5.8;4.8;4.4;4.2;0.0;1.4;1.0
2010-11-19;28.7;25.5;24.3;5.6;4.8;4.5;4.1;0.0;1.3;1.0
2010-11-12;28.5;25.7;24.2;5.5;4.8;4.4;4.4;0.0;1.4;1.1
2010-11-08;28.6;26.0;24.0;5.4;4.7;4.3;4.3;0.0;1.5;1.1
2010-11-01;28.7;26.2;23.9;5.3;4.7;4.3;4.2;0.0;1.5;1.2
2010-10-31;28.9;26.1;23.6;5.4;4.7;4.5;4.2;0.0;1.4;1.2
2010-10-30;29.1;26.1;23.7;5.3;4.6;4.4;4.1;0.0;1.5;1.2
2010-10-29;28.4;26.3;24.1;5.3;4.7;4.5;4.0;0.0;1.5;1.2
2010-10-28;28.6;26.0;23.9;5.5;4.8;4.6;4.0;0.0;1.5;1.1
2010-10-22;28.8;26.5;23.4;5.4;4.8;4.3;3.9;0.0;1.5;1.2
2010-10-15;29.4;26.1;22.9;5.4;4.9;4.4;3.9;0.0;1.5;1.4
2010-10-11;28.9;26.5;23.1;5.4;4.9;4.3;4.1;0.0;1.6;1.3
2010-10-04;28.4;26.5;23.1;5.3;4.9;4.4;4.3;0.0;1.7;1.3
2010-10-02;28.0;26.9;23.3;5.2;4.9;4.4;4.3;0.0;1.6;1.3
2010-09-30;28.0;26.9;23.0;5.3;5.1;4.7;4.3;0.0;1.6;1.0
2010-09-23;27.6;27.0;22.9;5.6;5.1;4.6;4.5;0.0;1.5;1.1
2010-09-17;27.5;27.3;22.4;5.8;5.1;4.8;4.3;0.0;1.6;1.1
2010-09-11;27.4;27.1;23.0;5.8;4.9;4.9;4.1;0.0;1.6;1.2
2010-09-10;27.2;27.3;23.0;5.8;4.8;4.9;4.0;0.0;1.6;1.1
2010-09-10;27.2;27.3;23.0;5.8;4.8;4.9;4.0;0.0;1.6;1.1
2010-09-01;27.1;27.5;22.5;5.8;4.9;5.2;4.4;0.0;1.5;1.1
2010-08-31;27.1;27.6;22.4;5.9;5.0;5.2;4.3;0.0;1.5;1.0
2010-08-30;27.0;27.5;22.2;5.9;5.1;5.3;4.2;0.0;1.6;1.1
2010-08-28;27.2;27.0;22.2;5.8;5.1;5.4;4.5;0.0;1.6;1.1
2010-08-24;27.7;26.7;22.1;5.5;5.1;5.5;4.4;0.0;1.8;1.3
2010-08-20;27.4;26.4;22.9;5.5;5.2;5.4;4.5;0.0;1.7;1.1
2010-08-12;27.8;25.7;23.6;5.3;4.8;5.1;4.7;0.0;1.7;1.3
2010-08-09;28.0;25.7;23.4;5.5;4.9;5.1;4.6;0.0;1.6;1.3
2010-08-09;28.0;25.7;23.4;5.5;4.9;5.1;4.6;0.0;1.6;1.3
2010-08-05;27.5;25.7;23.4;5.7;5.1;4.9;4.6;0.0;1.8;1.4
2010-07-31;28.1;25.6;23.1;5.7;5.1;5.1;4.1;0.0;1.7;1.5
2010-07-16;28.8;25.4;22.4;5.7;5.5;5.3;4.2;0.0;1.4;1.5
2010-07-12;28.7;25.5;22.9;5.8;5.1;5.1;4.0;0.0;1.4;1.6
2010-07-10;29.0;25.1;23.1;5.9;5.1;5.1;3.8;0.0;1.4;1.5
2010-07-01;28.5;25.5;23.1;5.8;5.2;4.9;4.0;0.0;1.5;1.5
2010-06-30;28.6;25.3;23.3;5.7;5.5;4.9;3.8;0.0;1.6;1.4
2010-06-26;29.0;24.9;23.3;6.0;5.4;4.9;3.8;0.0;1.5;1.3
2010-06-24;29.3;24.3;23.3;6.0;5.6;4.8;3.8;0.0;1.5;1.5
2010-06-12;29.8;24.4;23.0;6.0;5.4;5.0;3.7;0.0;1.4;1.3
2010-06-11;29.8;24.4;22.8;6.0;5.5;4.8;3.9;0.0;1.4;1.2
2010-06-08;29.7;24.4;23.3;6.0;5.2;4.8;3.9;0.0;1.3;1.3
2010-06-05;29.9;24.4;23.1;5.9;5.2;4.9;4.0;0.0;1.2;1.4
2010-06-02;30.0;24.5;22.8;5.8;5.3;4.9;4.1;0.0;1.1;1.4
2010-05-31;30.0;24.2;23.1;5.8;5.4;4.8;4.0;0.0;1.1;1.4
2010-05-30;30.2;24.0;22.9;6.0;5.3;4.9;4.1;0.0;1.1;1.3
2010-05-26;30.0;24.3;23.1;5.9;5.3;4.9;3.9;0.0;1.3;1.3
2010-05-22;30.3;23.7;23.2;6.0;5.4;5.0;3.8;0.0;1.3;1.3
2010-05-15;30.5;23.6;23.0;6.0;5.6;5.0;3.8;0.0;1.3;1.1
2010-05-15;30.5;23.6;23.0;6.0;5.6;5.0;3.8;0.0;1.3;1.1
2010-05-10;30.5;23.4;23.3;6.0;5.6;5.0;3.5;0.0;1.5;1.0
2010-05-03;30.8;23.5;23.3;5.8;5.4;5.0;3.6;0.0;1.4;1.0
2010-05-02;30.7;23.4;23.5;5.7;5.4;5.0;3.6;0.0;1.4;1.0
2010-04-30;30.4;23.3;23.7;5.8;5.4;5.1;3.6;0.0;1.4;0.9
2010-04-29;30.3;23.2;23.7;5.9;5.3;5.2;3.7;0.0;1.4;0.8
2010-04-23;30.1;23.3;23.7;6.1;5.2;5.2;3.9;0.0;1.3;0.6
2010-04-21;30.1;23.5;23.3;6.3;5.5;5.0;3.8;0.0;1.4;0.5
2010-04-16;30.8;23.3;23.7;6.0;5.3;4.6;3.7;0.0;1.3;0.2
2010-04-12;31.0;23.6;23.3;5.8;5.5;4.7;3.7;0.0;1.4;0.2
2010-04-12;31.0;23.6;23.3;5.8;5.5;4.7;3.7;0.0;1.4;0.2
2010-04-05;31.8;22.4;23.7;5.8;5.4;4.4;3.7;0.0;1.6;0.4
2010-03-31;32.0;21.7;23.9;5.9;5.5;4.5;3.7;0.0;1.7;0.5
2010-03-30;31.8;21.9;23.5;6.3;5.2;4.6;3.8;0.0;1.6;0.3
2010-03-14;31.7;21.9;23.4;6.5;5.1;4.7;4.0;0.0;1.6;0.0
2010-03-13;32.0;21.7;23.1;6.4;5.1;4.9;3.9;0.0;1.6;0.0
2010-03-12;32.1;22.1;23.0;6.2;5.2;4.8;3.9;0.0;1.4;0.0
2010-03-08;31.9;21.9;23.4;6.2;5.2;4.8;4.1;0.0;1.3;0.0
2010-03-01;31.9;22.2;23.3;6.2;5.1;4.8;3.9;0.0;1.5;0.0
2010-03-01;31.9;22.2;23.3;6.2;5.1;4.8;3.9;0.0;1.5;0.0
2010-02-28;31.8;22.4;23.6;6.2;5.2;4.5;3.7;0.0;1.5;0.0
2010-02-26;32.5;22.0;23.4;6.4;5.2;4.4;3.8;0.0;1.3;0.0
2010-02-19;33.1;21.9;22.8;6.4;5.2;4.6;3.7;0.0;1.4;0.0
2010-02-12;32.5;22.1;23.1;6.4;5.2;4.7;3.7;0.0;1.5;0.0
2010-02-11;32.7;21.8;23.1;6.4;5.2;4.9;3.8;0.0;1.4;0.0
2010-02-06;32.8;21.5;22.9;6.6;5.4;4.9;3.8;0.0;1.4;0.0
2010-02-01;32.2;21.9;22.7;6.4;5.6;5.1;3.8;0.0;1.4;0.0
2010-01-31;32.3;21.3;23.1;6.4;5.6;5.1;3.9;0.0;1.3;0.0
2010-01-31;32.3;21.3;23.1;6.4;5.6;5.1;3.9;0.0;1.3;0.0
2010-01-29;31.7;21.6;23.2;6.4;5.7;5.2;3.9;0.0;1.4;0.0
2010-01-21;31.8;22.0;22.7;6.5;5.4;5.3;4.0;0.0;1.5;0.0
2010-01-16;31.9;21.6;22.9;6.5;5.4;5.4;4.0;0.0;1.4;0.0
2010-01-11;31.5;21.0;23.4;6.6;5.4;5.4;4.1;0.0;1.7;0.0
2010-01-11;31.5;21.0;23.4;6.6;5.4;5.4;4.1;0.0;1.7;0.0
2009-12-31;32.0;20.9;23.2;6.6;5.5;5.2;4.3;0.0;1.3;0.0
2009-12-20;32.7;20.9;22.3;6.8;5.7;5.5;4.1;0.0;1.4;0.0
2009-12-17;32.9;20.6;22.4;6.4;5.8;5.5;3.9;0.0;1.4;0.0
2009-12-12;32.6;20.6;22.4;6.5;5.7;5.6;4.0;0.0;1.5;0.0
2009-12-07;32.6;20.5;22.4;6.4;5.8;5.6;4.0;0.0;1.4;0.0
2009-12-01;32.9;20.5;22.1;6.4;6.0;5.4;4.0;0.0;1.3;0.0
2009-11-28;33.9;20.0;21.8;6.0;6.1;5.5;4.1;0.0;1.3;0.0
2009-11-26;34.1;19.7;21.6;5.9;6.2;5.6;4.2;0.0;1.3;0.0
2009-11-20;35.2;19.1;22.2;5.9;5.8;5.0;4.2;0.0;1.2;0.0
2009-11-13;35.1;19.4;22.1;6.0;5.8;5.0;3.9;0.0;0.9;0.0
2009-11-12;35.4;19.2;22.3;6.0;5.7;4.9;3.9;0.0;0.6;0.0
2009-11-09;35.3;19.0;22.3;5.9;5.7;5.2;3.9;0.0;0.5;0.0
2009-11-02;34.8;18.3;22.8;6.1;5.7;5.3;4.2;0.0;0.2;0.0
2009-10-31;34.8;18.1;22.8;6.1;5.8;5.3;4.2;0.0;0.3;0.0
2009-10-31;34.8;18.1;22.8;6.1;5.8;5.3;4.2;0.0;0.3;0.0
2009-10-23;34.2;17.7;22.6;6.6;5.8;5.4;4.4;0.0;0.0;0.0
2009-10-22;33.8;17.1;23.0;6.7;5.9;5.6;4.5;0.0;0.0;0.0
2009-10-05;33.2;16.5;23.0;7.1;6.0;6.0;4.9;0.0;0.0;0.0
2009-09-14;32.9;16.0;23.1;7.2;6.0;6.3;5.1;0.0;0.0;0.0
2009-09-13;32.9;16.1;23.1;7.2;6.0;6.3;5.1;0.0;0.0;0.0
2009-09-13;32.9;16.1;23.1;7.2;6.0;6.3;5.1;0.0;0.0;0.0
2009-09-12;32.9;16.0;23.4;7.2;5.9;6.3;5.1;0.0;0.0;0.0
2009-09-12;32.9;16.0;23.4;7.2;5.9;6.3;5.1;0.0;0.0;0.0
2009-09-11;32.8;15.9;23.5;7.1;6.0;6.3;5.1;0.0;0.0;0.0
2009-09-11;32.8;15.9;23.5;7.1;6.0;6.3;5.1;0.0;0.0;0.0
2009-09-10;32.7;15.7;23.7;7.2;6.0;6.3;5.2;0.0;0.0;0.0
2009-09-10;32.7;15.7;23.7;7.2;6.0;6.3;5.2;0.0;0.0;0.0
2009-09-09;32.6;15.4;23.9;7.2;6.0;6.3;5.2;0.0;0.0;0.0
2009-09-09;32.6;15.4;23.9;7.2;6.0;6.3;5.2;0.0;0.0;0.0
2009-09-08;32.6;15.1;24.1;7.3;6.1;6.3;5.2;0.0;0.0;0.0
2009-09-07;32.5;14.9;24.1;7.3;6.2;6.3;5.2;0.0;0.0;0.0
2009-09-07;32.5;14.9;24.1;7.3;6.2;6.3;5.2;0.0;0.0;0.0
2009-09-07;32.5;14.9;24.1;7.3;6.2;6.3;5.2;0.0;0.0;0.0
2009-09-05;32.5;14.6;24.3;7.4;6.3;6.2;5.3;0.0;0.0;0.0
2009-09-04;32.5;14.7;24.4;7.4;6.2;6.2;5.3;0.0;0.0;0.0
2009-09-04;32.5;14.7;24.4;7.4;6.2;6.2;5.3;0.0;0.0;0.0
2009-09-03;32.4;14.8;24.4;7.4;6.1;6.2;5.3;0.0;0.0;0.0
2009-09-02;32.7;14.5;24.6;7.3;6.1;6.2;5.3;0.0;0.0;0.0
2009-09-01;32.7;14.5;24.7;7.3;6.0;6.2;5.3;0.0;0.0;0.0
2009-08-31;32.8;14.3;24.8;7.4;5.9;6.1;5.3;0.0;0.0;0.0
2009-08-31;32.8;14.3;24.8;7.4;5.9;6.1;5.3;0.0;0.0;0.0
