Date;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2017-06-26;26.4;22.1;17.1;2.0;7.3;14.2;4.0;2.4;1.3;3.2
2016-03-19;26.6;26.3;17.4;3.0;3.7;15.1;3.1;2.6;1.1;0.7
2013-05-09;24.4;27.2;17.6;2.8;3.7;13.8;4.6;2.9;0.7;2.3
2013-12-08;24.0;31.6;17.1;1.7;3.3;15.0;5.1;1.6;0.3;0.3
2013-03-20;24.0;36.2;13.0;3.1;3.3;13.8;3.8;0.1;0.7;2.0
2012-03-30;25.5;29.0;15.0;1.7;2.7;16.2;4.8;0.0;0.8;2.6
