Date,Ap,Hoyre,Frp,SV,Sp,KrF,Venstre,MDG,Rodt,Andre
2017-09-03,39.2,17.3,11.3,5.5,8.7,3.6,4.9,3.2,2.9,3.4
2017-06-23,34.5,19.4,11.5,7.0,12.4,2.1,4.9,3.3,1.6,3.3
2016-09-09,40.9,19.7,12.0,6.9,6.0,3.3,4.3,3.8,1.0,2.1
2013-09-03,33.5,24.3,11.0,5.1,5.2,3.0,4.2,2.2,1.5,1.4
2013-08-28,35.1,24.8,12.3,6.0,5.4,3.8,5.5,3.4,1.8,1.9
2013-08-16,35.0,29.9,11.1,3.4,3.5,4.2,5.5,4.2,1.5,1.7
2013-06-22,32.2,27.1,12.3,6.0,5.9,3.7,5.6,4.1,2.5,0.6
2013-06-09,31.5,23.3,14.2,6.3,5.7,4.7,7.4,4.5,1.3,1.1
2012-08-09,35.8,31.8,11.2,4.0,4.5,3.5,5.9,0.0,1.9,1.3
