Date;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2013-09-09;26.2;32.4;12.2;5.9;4.9;8.1;3.9;3.6;1.8;1.1
2013-07-09;26.1;35.9;13.6;3.2;4.0;6.1;5.7;1.6;2.8;1.0
2013-05-09;26.5;33.5;13.8;4.4;4.2;5.3;6.8;2.3;2.2;1.3
2013-08-28;25.6;34.0;14.1;4.4;3.5;6.2;5.0;3.8;1.6;1.7
2013-08-26;22.1;33.0;18.2;4.7;3.1;7.4;5.1;4.9;0.8;0.8
2013-08-17;22.5;37.5;14.6;4.2;2.7;6.5;5.5;3.4;1.6;1.5
2013-10-08;22.1;39.5;14.9;4.0;3.0;6.1;4.8;3.1;1.5;1.1
2013-06-26;22.9;38.7;14.5;4.1;3.1;6.2;6.4;0.0;1.5;1.4
